bank_rssd_id,bank_name,exercise_year,exercise_quarter,exercise_name_std,scenario_code,scenario_label,cet1_actual_ratio,cet1_end_ratio,cet1_min_ratio,tier1_actual_ratio,tier1_end_ratio,tier1_min_ratio,total_capital_actual_ratio,total_capital_end_ratio,total_capital_min_ratio,tier1_leverage_actual_ratio,tier1_leverage_end_ratio,tier1_leverage_min_ratio,supp_leverage_actual_ratio,supp_leverage_end_ratio,supp_leverage_min_ratio,rwa_actual_amount,rwa_end_amount,total_loan_losses_amount,total_loan_losses_rate,ppnr_amount,ppnr_rate,provision_amount,pretax_net_income_amount,pretax_net_income_rate,net_interest_income_amount,noninterest_income_amount,noninterest_expense_amount,other_revenue_amount,securities_losses_amount,trading_counterparty_losses_amount,other_losses_amount,aoci_actual_amount,aoci_end_amount,cet1_depletion_end,cet1_depletion_min,tier1_depletion_end,tier1_depletion_min,total_capital_depletion_end,total_capital_depletion_min,leverage_depletion_end,leverage_depletion_min,rwa_change_amount,rwa_growth_rate,total_market_operational_losses_amount,total_observed_losses_amount,ppnr_loss_absorption_ratio,provision_to_loan_loss_ratio,pretax_income_to_ppnr_ratio,loan_loss_burden_on_ppnr,observed_loss_burden_on_ppnr,aoci_change_amount,y_credit_loss_ratio,y_credit_loss_rate,y_ppnr_ratio,y_ppnr_rate,y_capital_depletion,y_pretax_margin,x_initial_cet1,x_initial_rwa,x_rwa_growth,x_ppnr_absorption,x_loan_loss_burden,x_observed_loss_burden,x_provision_ratio,x_ppnr_to_losses,credit_loss_model_sample,ppnr_model_sample,capital_model_sample,full_core_model_sample
1074156,BB&T Corporation,2013,9/30/2013,DFAST 2014,2,Supervisory Adverse,NA,9.9,9.3,11.3,11.6,11,13.9,13.2,13,9,9.3,8.7,NA,NA,NA,NA,151.2,3.7,3.1,9.6,5.1,3.4,6,3.2,NA,NA,NA,0,0,0,0.2,0,0,NA,NA,-0.29999999999999893,0.3000000000000007,0.7000000000000011,0.9000000000000004,-0.3000000000000007,0.3000000000000007,NA,NA,0.2,3.9,2.4615384615384612,0.9189189189189187,0.625,0.3854166666666667,0.40625000000000006,0,NA,3.1,NA,5.1,NA,NA,NA,NA,NA,2.4615384615384612,0.3854166666666667,0.40625000000000006,0.9189189189189189,2.5945945945945943,0,0,0,0
1074156,BB&T Corporation,2013,9/30/2013,DFAST 2014,3,Supervisory Severely Adverse,NA,8.1,8.1,11.3,9.8,9.8,13.9,11.6,11.6,9,8,8,NA,NA,NA,NA,147.4,5.2,4.5,7,3.8,5.5,1.4,0.8,NA,NA,NA,0,0,0,0.1,0,0,NA,NA,1.5,1.5,2.3000000000000007,2.3000000000000007,1,1,NA,NA,0.1,5.3,1.3207547169811322,1.0576923076923077,0.2,0.7428571428571429,0.7571428571428571,0,NA,4.5,NA,3.8,NA,NA,NA,NA,NA,1.3207547169811322,0.7428571428571429,0.7571428571428571,1.0576923076923077,1.346153846153846,0,0,0,0
1078529,"BBVA Compass Bancshares, Inc.",2013,9/30/2013,DFAST 2014,2,Supervisory Adverse,NA,11.1,10.8,11.8,11.1,10.9,14.1,12.8,12.8,10.2,9.5,9.5,NA,NA,NA,NA,59.7,1.8,3.6,2,2.7,1.7,0.2,0.3,NA,NA,NA,0,0,0,0.1,0,0,NA,NA,0.7000000000000011,0.9000000000000004,1.299999999999999,1.299999999999999,0.6999999999999993,0.6999999999999993,NA,NA,0.1,1.9,1.0526315789473684,0.9444444444444444,0.1,0.9,0.95,0,NA,3.6,NA,2.7,NA,NA,NA,NA,NA,1.0526315789473684,0.9,0.95,0.9444444444444444,1.1111111111111112,0,0,0,0
1078529,"BBVA Compass Bancshares, Inc.",2013,9/30/2013,DFAST 2014,3,Supervisory Severely Adverse,NA,8.6,8.6,11.8,8.6,8.6,14.1,10.6,10.6,10.2,7.5,7.5,NA,NA,NA,NA,58.4,2.6,5.2,1.2,1.6,2.8,-1.8,-2.5,NA,NA,NA,0,0,0,0.1,0,0,NA,NA,3.200000000000001,3.200000000000001,3.5,3.5,2.6999999999999993,2.6999999999999993,NA,NA,0.1,2.7,0.4444444444444444,1.0769230769230769,-1.5,2.166666666666667,2.2500000000000004,0,NA,5.2,NA,1.6,NA,NA,NA,NA,NA,0.4444444444444444,2.166666666666667,2.2500000000000004,1.0769230769230769,0.4615384615384615,0,0,0,0
1245415,BMO Financial Corp.,2013,9/30/2013,DFAST 2014,2,Supervisory Adverse,NA,11.3,11.1,10.8,11.3,9.9,15.2,14.4,13.8,7.9,8.2,6.9,NA,NA,NA,NA,82.8,2.4,4.4,2.4,2.1,2.2,0,0,NA,NA,NA,0,0,0,0.2,0,0,NA,NA,-0.5,0.9000000000000004,0.7999999999999989,1.3999999999999986,-0.29999999999999893,1,NA,NA,0.2,2.6,0.923076923076923,0.9166666666666669,0,1,1.0833333333333337,0,NA,4.4,NA,2.1,NA,NA,NA,NA,NA,0.923076923076923,1,1.0833333333333337,0.9166666666666667,1,0,0,0,0
1245415,BMO Financial Corp.,2013,9/30/2013,DFAST 2014,3,Supervisory Severely Adverse,NA,8.9,8.9,10.8,8.9,8.5,15.2,12.5,12.4,7.9,6.5,6,NA,NA,NA,NA,81.1,3.3,6.1,1.5,1.3,3.5,-2.1,-1.8,NA,NA,NA,0,0,0,0.2,0,0,NA,NA,1.9000000000000004,2.3000000000000007,2.6999999999999993,2.799999999999999,1.4000000000000004,1.9000000000000004,NA,NA,0.2,3.5,0.42857142857142855,1.0606060606060606,-1.4,2.1999999999999997,2.3333333333333335,0,NA,6.1,NA,1.3,NA,NA,NA,NA,NA,0.42857142857142855,2.1999999999999997,2.3333333333333335,1.0606060606060606,0.4545454545454546,0,0,0,0
1073757,Bank of America Corporation,2013,9/30/2013,DFAST 2014,2,Supervisory Adverse,NA,9.6,8.5,12.3,10.3,8.8,15.4,12.5,11.4,7.8,6.6,5.7,NA,NA,NA,NA,1436.2,40,4.2,56.2,2.5,36.2,5.4,0.2,NA,NA,NA,0,0.6,8,6,-6.4,-10.8,NA,NA,2,3.5,2.9000000000000004,4,1.2000000000000002,2.0999999999999996,NA,NA,14.6,54.6,1.0293040293040294,0.905,0.09608540925266904,0.7117437722419928,0.9715302491103204,-4.4,NA,4.2,NA,2.5,NA,NA,NA,NA,NA,1.0293040293040294,0.7117437722419928,0.9715302491103204,0.905,1.405,0,0,0,0
1073757,Bank of America Corporation,2013,9/30/2013,DFAST 2014,3,Supervisory Severely Adverse,NA,6.8,6.8,12.3,6.8,6.8,15.4,9.2,9.2,7.8,4.4,4.4,NA,NA,NA,NA,1401.6,54.9,5.8,31.4,1.4,57,-49.1,-2.3,NA,NA,NA,0,0.5,15.8,7.1,-1.7,-3.5,NA,NA,5.500000000000001,5.500000000000001,6.200000000000001,6.200000000000001,3.3999999999999995,3.3999999999999995,NA,NA,23.4,78.3,0.40102171136653897,1.0382513661202186,-1.5636942675159238,1.748407643312102,2.493630573248408,-1.8,NA,5.8,NA,1.4,NA,NA,NA,NA,NA,0.40102171136653897,1.748407643312102,2.493630573248408,1.0382513661202186,0.5719489981785064,0,0,0,0
2277860,Capital One Financial Corporation,2013,9/30/2013,DFAST 2014,2,Supervisory Adverse,NA,10.7,10,13.1,11,10.3,15.3,12.8,12.2,10.1,8.7,8.4,NA,NA,NA,NA,247,18,9.3,25.3,8.3,20.7,4.5,1.5,NA,NA,NA,0,0,0,0.1,-0.9,-1.4,NA,NA,2.0999999999999996,2.799999999999999,2.5,3.1000000000000014,1.4000000000000004,1.6999999999999993,NA,NA,0.1,18.1,1.3977900552486189,1.15,0.17786561264822134,0.7114624505928854,0.7154150197628459,-0.4999999999999999,NA,9.3,NA,8.3,NA,NA,NA,NA,NA,1.3977900552486189,0.7114624505928854,0.7154150197628459,1.15,1.4055555555555557,0,0,0,0
2277860,Capital One Financial Corporation,2013,9/30/2013,DFAST 2014,3,Supervisory Severely Adverse,NA,8,8,13.1,8.4,8.4,15.3,10.1,10.1,10.1,6.7,6.7,NA,NA,NA,NA,241,22.8,11.8,21.2,7.1,26.9,-6,-2,NA,NA,NA,0,0.1,0,0.2,-0.3,-0.6,NA,NA,4.699999999999999,4.699999999999999,5.200000000000001,5.200000000000001,3.3999999999999995,3.3999999999999995,NA,NA,0.30000000000000004,23.1,0.9177489177489176,1.1798245614035088,-0.2830188679245283,1.0754716981132075,1.089622641509434,-0.3,NA,11.8,NA,7.1,NA,NA,NA,NA,NA,0.9177489177489176,1.0754716981132075,1.089622641509434,1.1798245614035088,0.9298245614035087,0,0,0,0
1951350,Citigroup Inc.,2013,9/30/2013,DFAST 2014,2,Supervisory Adverse,NA,11.7,11.1,13.6,11.7,11.1,16.7,14.2,13.7,8.1,7,6.6,NA,NA,NA,NA,1204.7,43.4,6.5,46,2.3,39.4,-9.8,-0.5,NA,NA,NA,0,1.5,9.5,5.4,-7.2,-12.7,NA,NA,1.9000000000000004,2.5,2.5,3,1.0999999999999996,1.5,NA,NA,16.4,59.8,0.7692307692307693,0.9078341013824884,-0.2130434782608696,0.9434782608695652,1.3,-5.499999999999999,NA,6.5,NA,2.3,NA,NA,NA,NA,NA,0.7692307692307693,0.9434782608695652,1.3,0.9078341013824884,1.0599078341013826,0,0,0,0
1951350,Citigroup Inc.,2013,9/30/2013,DFAST 2014,3,Supervisory Severely Adverse,NA,9.3,9.3,13.6,9.3,9.3,16.7,11.9,11.9,8.1,5.7,5.7,NA,NA,NA,NA,1180.9,55.5,8.4,32.5,1.7,55.7,-45.7,-2.4,NA,NA,NA,0,1.3,16.1,5.2,4.2,-7.7,NA,NA,4.299999999999999,4.299999999999999,4.799999999999999,4.799999999999999,2.3999999999999995,2.3999999999999995,NA,NA,22.6,78.10000000000001,0.4161331626120358,1.0036036036036036,-1.4061538461538463,1.7076923076923076,2.4030769230769233,-11.9,NA,8.4,NA,1.7,NA,NA,NA,NA,NA,0.4161331626120358,1.7076923076923076,2.4030769230769233,1.0036036036036036,0.5855855855855856,0,0,0,0
1199844,Comerica Incorporated,2013,9/30/2013,DFAST 2014,2,Supervisory Adverse,NA,10.2,10,10.7,10.2,10,13.4,11.5,11.5,10.9,10.2,10.2,NA,NA,NA,NA,69.2,1.3,3,1.9,2.8,1.2,0.7,1,NA,NA,NA,0,0,0,0,0,0,NA,NA,0.5,0.6999999999999993,1.9000000000000004,1.9000000000000004,0.7000000000000011,0.7000000000000011,NA,NA,0,1.3,1.4615384615384617,0.923076923076923,0.3684210526315789,0.6842105263157895,0.6842105263157895,0,NA,3,NA,2.8,NA,NA,NA,NA,NA,1.4615384615384617,0.6842105263157895,0.6842105263157895,0.923076923076923,1.4615384615384615,0,0,0,0
1199844,Comerica Incorporated,2013,9/30/2013,DFAST 2014,3,Supervisory Severely Adverse,NA,8.4,8.4,10.7,8.4,8.4,13.4,10.2,10.2,10.9,8.6,8.6,NA,NA,NA,NA,67.6,2.1,4.7,1.1,1.7,2.3,-1.2,-1.7,NA,NA,NA,0,0,0,0,0,0,NA,NA,2.299999999999999,2.299999999999999,3.200000000000001,3.200000000000001,2.3000000000000007,2.3000000000000007,NA,NA,0,2.1,0.5238095238095238,1.0952380952380951,-1.0909090909090908,1.909090909090909,1.909090909090909,0,NA,4.7,NA,1.7,NA,NA,NA,NA,NA,0.5238095238095238,1.909090909090909,1.909090909090909,1.0952380952380951,0.5238095238095238,0,0,0,0
3846375,Discover Financial Services,2013,9/30/2013,DFAST 2014,2,Supervisory Adverse,NA,15.4,14.2,15.6,16.2,14.7,17.9,17.9,16.9,13.7,13.8,12.8,NA,NA,NA,NA,70,8.1,12.8,12.9,16.4,9.7,3.2,4.1,NA,NA,NA,0,0,0,0,0,0,NA,NA,-0.5999999999999996,0.9000000000000004,0,1,-0.10000000000000142,0.8999999999999986,NA,NA,0,8.1,1.5925925925925928,1.1975308641975309,0.24806201550387597,0.627906976744186,0.627906976744186,0,NA,12.8,NA,16.4,NA,NA,NA,NA,NA,1.5925925925925928,0.627906976744186,0.627906976744186,1.1975308641975309,1.5925925925925928,0,0,0,0
3846375,Discover Financial Services,2013,9/30/2013,DFAST 2014,3,Supervisory Severely Adverse,NA,13.1,12.5,15.6,13.9,13.3,17.9,15.7,15.2,13.7,12.1,11.9,NA,NA,NA,NA,68.8,9.5,15.2,12,15.5,11.4,0.6,0.7,NA,NA,NA,0,0,0,0,0,0,NA,NA,1.6999999999999993,2.299999999999999,2.1999999999999993,2.6999999999999993,1.5999999999999996,1.799999999999999,NA,NA,0,9.5,1.263157894736842,1.2,0.04999999999999999,0.7916666666666666,0.7916666666666666,0,NA,15.2,NA,15.5,NA,NA,NA,NA,NA,1.263157894736842,0.7916666666666666,0.7916666666666666,1.2,1.263157894736842,0,0,0,0
1070345,Fifth Third Bancorp,2013,9/30/2013,DFAST 2014,2,Supervisory Adverse,NA,9.6,9.1,11.1,10.5,10,14.3,12.9,12.7,10.6,10,9.6,NA,NA,NA,NA,125.3,3.6,4,6.4,4.9,2.8,3.5,2.7,NA,NA,NA,0,0.1,0,0,0,0,NA,NA,0.5999999999999996,1.0999999999999996,1.4000000000000004,1.6000000000000014,0.5999999999999996,1,NA,NA,0.1,3.7,1.7297297297297298,0.7777777777777777,0.546875,0.5625,0.578125,0,NA,4,NA,4.9,NA,NA,NA,NA,NA,1.7297297297297298,0.5625,0.578125,0.7777777777777777,1.777777777777778,0,0,0,0
1070345,Fifth Third Bancorp,2013,9/30/2013,DFAST 2014,3,Supervisory Severely Adverse,NA,7.9,7.9,11.1,8.7,8.7,14.3,11.8,11.8,10.6,8.5,8.5,NA,NA,NA,NA,122.4,4.8,5.5,4.7,3.7,4.5,0.1,0.1,NA,NA,NA,0,0.1,0,0,0,0,NA,NA,2.4000000000000004,2.4000000000000004,2.5,2.5,2.0999999999999996,2.0999999999999996,NA,NA,0.1,4.8999999999999995,0.959183673469388,0.9375,0.02127659574468085,1.0212765957446808,1.0425531914893615,0,NA,5.5,NA,3.7,NA,NA,NA,NA,NA,0.959183673469388,1.0212765957446808,1.0425531914893615,0.9375,0.9791666666666667,0,0,0,0
3232316,HSBC North America Holdings Inc.,2013,9/30/2013,DFAST 2014,2,Supervisory Adverse,NA,11.7,11.6,17.1,12.2,12.2,26.5,20.7,20.7,7.8,5.6,5.6,NA,NA,NA,NA,169.7,7.7,8.2,3,0.9,5.6,-3.2,-1,NA,NA,NA,0,0,0,0.5,-0.9,-1.5,NA,NA,4.900000000000002,4.900000000000002,5.800000000000001,5.800000000000001,2.2,2.2,NA,NA,0.5,8.2,0.3658536585365854,0.7272727272727272,-1.0666666666666669,2.566666666666667,2.733333333333333,-0.6,NA,8.2,NA,0.9,NA,NA,NA,NA,NA,0.3658536585365854,2.566666666666667,2.733333333333333,0.7272727272727272,0.38961038961038963,0,0,0,0
3232316,HSBC North America Holdings Inc.,2013,9/30/2013,DFAST 2014,3,Supervisory Severely Adverse,NA,9.4,9.4,17.1,9.4,9.4,26.5,18.2,18.2,7.8,4.4,4.4,NA,NA,NA,NA,164.8,10,10.8,-1.1,-0.3,8.5,-10.7,-3.4,NA,NA,NA,0,0.1,0,1.1,0.1,0.1,NA,NA,7.700000000000001,7.700000000000001,8.3,8.3,3.3999999999999995,3.3999999999999995,NA,NA,1.2000000000000002,11.2,-0.09821428571428573,0.85,9.727272727272728,-9.09090909090909,-10.18181818181818,0,NA,10.8,NA,-0.3,NA,NA,NA,NA,NA,-0.09821428571428573,-9.09090909090909,-10.18181818181818,0.85,-0.11000000000000001,0,0,0,0
1068191,Huntington Bancshares Incorporated,2013,9/30/2013,DFAST 2014,2,Supervisory Adverse,NA,9.6,9.4,12.4,10.5,10.3,14.7,12.7,12.7,10.9,9.2,9.2,NA,NA,NA,NA,53.7,1.6,3.6,2.3,3.8,1.6,0.4,0.6,NA,NA,NA,0,0,0,0.3,0,0,NA,NA,1.9000000000000004,2.0999999999999996,2,2,1.700000000000001,1.700000000000001,NA,NA,0.3,1.9,1.2105263157894737,1,0.1739130434782609,0.6956521739130436,0.8260869565217392,0,NA,3.6,NA,3.8,NA,NA,NA,NA,NA,1.2105263157894737,0.6956521739130436,0.8260869565217392,1,1.4374999999999998,0,0,0,0
1068191,Huntington Bancshares Incorporated,2013,9/30/2013,DFAST 2014,3,Supervisory Severely Adverse,NA,7.9,7.9,12.4,8.5,8.5,14.7,10.8,10.8,10.9,7.5,7.5,NA,NA,NA,NA,52.5,2.1,4.9,1.5,2.5,2.3,-1,-1.7,NA,NA,NA,0,0,0,0.2,0,0,NA,NA,3.9,3.9,3.8999999999999986,3.8999999999999986,3.4000000000000004,3.4000000000000004,NA,NA,0.2,2.3000000000000003,0.6521739130434782,1.0952380952380951,-0.6666666666666666,1.4,1.5333333333333334,0,NA,4.9,NA,2.5,NA,NA,NA,NA,NA,0.6521739130434782,1.4,1.5333333333333334,1.0952380952380951,0.7142857142857143,0,0,0,0
1039502,JPMorgan Chase & Co.,2013,9/30/2013,DFAST 2014,2,Supervisory Adverse,NA,8.4,7.8,11.7,9.2,8.5,14.3,11.1,10.8,6.9,5.8,5.4,NA,NA,NA,NA,1606.9,37.6,5.1,68.1,2.7,36.5,15.6,0.6,NA,NA,NA,0,1.5,12.7,1.9,-5.2,-7.8,NA,NA,2.5,3.1999999999999993,3.200000000000001,3.5,1.1000000000000003,1.5,NA,NA,16.099999999999998,53.7,1.2681564245810055,0.9707446808510638,0.2290748898678414,0.552129221732746,0.788546255506608,-2.5999999999999996,NA,5.1,NA,2.7,NA,NA,NA,NA,NA,1.2681564245810055,0.552129221732746,0.788546255506608,0.9707446808510638,1.8111702127659572,0,0,0,0
1039502,JPMorgan Chase & Co.,2013,9/30/2013,DFAST 2014,3,Supervisory Severely Adverse,NA,6.5,6.5,11.7,7.1,7.1,14.3,9.3,9.3,6.9,4.6,4.6,NA,NA,NA,NA,1574.1,54.2,7.3,48.8,1.9,59.1,-37.6,-1.5,NA,NA,NA,0,1.3,24.2,1.8,-1.6,-2.5,NA,NA,4.6,4.6,5,5,2.3000000000000007,2.3000000000000007,NA,NA,27.3,81.5,0.5987730061349693,1.0904059040590406,-0.7704918032786886,1.1106557377049182,1.6700819672131149,-0.8999999999999999,NA,7.3,NA,1.9,NA,NA,NA,NA,NA,0.5987730061349693,1.1106557377049182,1.6700819672131149,1.0904059040590406,0.9003690036900368,0,0,0,0
1068025,KeyCorp,2013,9/30/2013,DFAST 2014,2,Supervisory Adverse,NA,10.9,10.5,11.9,11.4,10.9,14.4,13.3,13,11.3,10.7,10.4,NA,NA,NA,NA,89.3,2.1,3.7,3.8,4,2.1,1.4,1.5,NA,NA,NA,0,0,0,0.3,0,0,NA,NA,0.5,1,1.0999999999999996,1.4000000000000004,0.6000000000000014,0.9000000000000004,NA,NA,0.3,2.4,1.5833333333333333,1,0.3684210526315789,0.5526315789473685,0.631578947368421,0,NA,3.7,NA,4,NA,NA,NA,NA,NA,1.5833333333333333,0.5526315789473685,0.631578947368421,1,1.8095238095238093,0,0,0,0
1068025,KeyCorp,2013,9/30/2013,DFAST 2014,3,Supervisory Severely Adverse,NA,9.3,9.3,11.9,9.6,9.6,14.4,11.9,11.9,11.3,9.2,9.2,NA,NA,NA,NA,87.2,2.9,5.1,2.5,2.7,3.1,-1,-1,NA,NA,NA,0,0,0,0.4,0,0,NA,NA,2.3000000000000007,2.3000000000000007,2.5,2.5,2.1000000000000014,2.1000000000000014,NA,NA,0.4,3.3,0.7575757575757576,1.0689655172413794,-0.4,1.16,1.3199999999999998,0,NA,5.1,NA,2.7,NA,NA,NA,NA,NA,0.7575757575757576,1.16,1.3199999999999998,1.0689655172413794,0.8620689655172414,0,0,0,0
1037003,M&T Bank Corporation,2013,9/30/2013,DFAST 2014,2,Supervisory Adverse,NA,9.3,9,11.9,10.5,10.1,15.1,13.5,13.4,10.7,9.2,9.1,NA,NA,NA,NA,100.9,2.9,3.9,5.3,5.2,3.3,1.9,1.9,NA,NA,NA,0,0,0,0.1,0,0,NA,NA,1.4000000000000004,1.8000000000000007,1.5999999999999996,1.6999999999999993,1.5,1.5999999999999996,NA,NA,0.1,3,1.7666666666666666,1.137931034482759,0.3584905660377358,0.5471698113207547,0.5660377358490566,0,NA,3.9,NA,5.2,NA,NA,NA,NA,NA,1.7666666666666666,0.5471698113207547,0.5660377358490566,1.1379310344827587,1.8275862068965518,0,0,0,0
1037003,M&T Bank Corporation,2013,9/30/2013,DFAST 2014,3,Supervisory Severely Adverse,NA,6.7,6.7,11.9,7.9,7.9,15.1,11,11,10.7,7,7,NA,NA,NA,NA,98.4,4,5.3,3.9,3.9,4.8,-0.9,-0.9,NA,NA,NA,0,0,0,0.1,0,0,NA,NA,4,4,4.1,4.1,3.6999999999999993,3.6999999999999993,NA,NA,0.1,4.1,0.951219512195122,1.2,-0.2307692307692308,1.0256410256410258,1.051282051282051,0,NA,5.3,NA,3.9,NA,NA,NA,NA,NA,0.951219512195122,1.0256410256410258,1.051282051282051,1.2,0.975,0,0,0,0
2162966,Morgan Stanley,2013,9/30/2013,DFAST 2014,2,Supervisory Adverse,NA,8.6,8.4,15.3,9,8.7,16.1,10.9,10.6,7.3,5,4.9,NA,NA,NA,NA,496.3,1.2,2.1,1.5,0.2,1.5,-10.7,-1.2,NA,NA,NA,0,0,8.6,2.2,-0.7,-1.2,NA,NA,6.300000000000001,6.600000000000001,5.200000000000001,5.500000000000002,2.3,2.3999999999999995,NA,NA,10.8,12,0.125,1.25,-7.133333333333333,0.7999999999999999,8,-0.5,NA,2.1,NA,0.2,NA,NA,NA,NA,NA,0.125,0.7999999999999999,8,1.25,1.25,0,0,0,0
2162966,Morgan Stanley,2013,9/30/2013,DFAST 2014,3,Supervisory Severely Adverse,NA,7.8,7.1,15.3,7.9,7.1,16.1,9.9,8.9,7.3,4.6,4.5,NA,NA,NA,NA,495.1,1.7,3,0.4,0,2.2,-17.3,-2,NA,NA,NA,0,0,13.3,2.1,-0.3,-0.5,NA,NA,7.4,8.200000000000001,6.200000000000001,7.200000000000001,2.7,2.8,NA,NA,15.4,17.1,0.02339181286549707,1.2941176470588236,-43.25,4.25,42.75,-0.2,NA,3,NA,0,NA,NA,NA,NA,NA,0.02339181286549707,4.25,42.75,1.2941176470588236,0.23529411764705885,0,0,0,0
1199611,Northern Trust Corporation,2013,9/30/2013,DFAST 2014,2,Supervisory Adverse,NA,11.5,11.1,13.6,11.6,11.2,14.9,14.2,14,8.3,7.6,7.4,NA,NA,NA,NA,66.8,1.7,5.7,3.3,3.3,2,1.3,1.3,NA,NA,NA,0,0,0,0,-0.2,-0.3,NA,NA,2,2.4000000000000004,0.7000000000000011,0.9000000000000004,0.7000000000000011,0.9000000000000004,NA,NA,0,1.7,1.9411764705882353,1.1764705882352942,0.393939393939394,0.5151515151515151,0.5151515151515151,-0.09999999999999998,NA,5.7,NA,3.3,NA,NA,NA,NA,NA,1.9411764705882353,0.5151515151515151,0.5151515151515151,1.1764705882352942,1.9411764705882353,0,0,0,0
1199611,Northern Trust Corporation,2013,9/30/2013,DFAST 2014,3,Supervisory Severely Adverse,NA,10.6,10.6,13.6,10.7,10.7,14.9,13.7,13.7,8.3,7.1,7.1,NA,NA,NA,NA,65,2.4,8.2,2.7,2.7,3,-0.4,-0.4,NA,NA,NA,0,0,0,0,0,0,NA,NA,2.9000000000000004,2.9000000000000004,1.200000000000001,1.200000000000001,1.200000000000001,1.200000000000001,NA,NA,0,2.4,1.1250000000000002,1.25,-0.14814814814814814,0.8888888888888888,0.8888888888888888,0,NA,8.2,NA,2.7,NA,NA,NA,NA,NA,1.1250000000000002,0.8888888888888888,0.8888888888888888,1.25,1.1250000000000002,0,0,0,0
1132449,"RBS Citizens Financial Group, Inc.",2013,9/30/2013,DFAST 2014,2,Supervisory Adverse,NA,12.8,12.5,14,12.9,12.6,16.3,15.4,15.2,12.1,11.2,11,NA,NA,NA,NA,104.2,3.7,4.3,5,4,4,0.8,0.7,NA,NA,NA,0,0,0,0.1,0,0,NA,NA,1.0999999999999996,1.4000000000000004,0.9000000000000004,1.1000000000000014,0.9000000000000004,1.0999999999999996,NA,NA,0.1,3.8,1.3157894736842104,1.081081081081081,0.16,0.74,0.76,0,NA,4.3,NA,4,NA,NA,NA,NA,NA,1.3157894736842104,0.74,0.76,1.081081081081081,1.3513513513513513,0,0,0,0
1132449,"RBS Citizens Financial Group, Inc.",2013,9/30/2013,DFAST 2014,3,Supervisory Severely Adverse,NA,10.7,10.7,14,10.9,10.9,16.3,13.5,13.5,12.1,9.5,9.5,NA,NA,NA,NA,101.4,4.9,5.8,3.2,2.6,5.7,-2.6,-2.1,NA,NA,NA,0,0.1,0,0.2,0,0,NA,NA,3.0999999999999996,3.0999999999999996,2.8000000000000007,2.8000000000000007,2.5999999999999996,2.5999999999999996,NA,NA,0.30000000000000004,5.2,0.6153846153846154,1.163265306122449,-0.8125,1.53125,1.625,0,NA,5.8,NA,2.6,NA,NA,NA,NA,NA,0.6153846153846154,1.53125,1.625,1.163265306122449,0.6530612244897959,0,0,0,0
3242838,Regions Financial Corporation,2013,9/30/2013,DFAST 2014,2,Supervisory Adverse,NA,11.5,10.8,11.5,11.8,11.2,14.5,14.3,13.8,9.9,10.1,9.5,NA,NA,NA,NA,104.4,3.8,4.9,6,4.9,3.6,2.4,1.9,NA,NA,NA,0,0,0,0.1,0,0,NA,NA,-0.3000000000000007,0.3000000000000007,0.1999999999999993,0.6999999999999993,-0.1999999999999993,0.4000000000000003,NA,NA,0.1,3.9,1.5384615384615383,0.9473684210526316,0.4,0.6333333333333333,0.65,0,NA,4.9,NA,4.9,NA,NA,NA,NA,NA,1.5384615384615383,0.6333333333333333,0.65,0.9473684210526316,1.5789473684210527,0,0,0,0
3242838,Regions Financial Corporation,2013,9/30/2013,DFAST 2014,3,Supervisory Severely Adverse,NA,9.3,9.3,11.5,9.5,9.5,14.5,12,12,9.9,8.2,8.1,NA,NA,NA,NA,101.6,5.2,6.9,4.3,3.6,5.6,-1.4,-1.2,NA,NA,NA,0,0,0,0.1,0,0,NA,NA,2,2,2.5,2.5,1.700000000000001,1.8000000000000007,NA,NA,0.1,5.3,0.8113207547169812,1.0769230769230769,-0.3255813953488372,1.2093023255813955,1.2325581395348837,0,NA,6.9,NA,3.6,NA,NA,NA,NA,NA,0.8113207547169812,1.2093023255813955,1.2325581395348837,1.0769230769230769,0.8269230769230769,0,0,0,0
3981856,"Santander Holdings USA, Inc.",2013,9/30/2013,DFAST 2014,2,Supervisory Adverse,NA,8.6,8.1,14.4,11.9,9.9,16.5,14.7,11.8,12.4,10.5,8.9,NA,NA,NA,NA,94.7,4.9,6.5,6.7,6.4,5.9,0.8,0.8,NA,NA,NA,0,0,0,0,0,0,NA,NA,2.5,4.5,1.8000000000000007,4.699999999999999,1.9000000000000004,3.5,NA,NA,0,4.9,1.3673469387755102,1.2040816326530612,0.11940298507462686,0.7313432835820896,0.7313432835820896,0,NA,6.5,NA,6.4,NA,NA,NA,NA,NA,1.3673469387755102,0.7313432835820896,0.7313432835820896,1.2040816326530612,1.3673469387755102,0,0,0,0
3981856,"Santander Holdings USA, Inc.",2013,9/30/2013,DFAST 2014,3,Supervisory Severely Adverse,NA,6.7,6.7,14.4,10,8.9,16.5,12.8,11.2,12.4,8.9,7.8,NA,NA,NA,NA,91.8,6.4,8.7,5.6,5.4,8,-2.4,-2.4,NA,NA,NA,0,0,0,0,0,0,NA,NA,4.4,5.5,3.6999999999999993,5.300000000000001,3.5,4.6000000000000005,NA,NA,0,6.4,0.8749999999999999,1.25,-0.4285714285714286,1.142857142857143,1.142857142857143,0,NA,8.7,NA,5.4,NA,NA,NA,NA,NA,0.8749999999999999,1.142857142857143,1.142857142857143,1.25,0.8749999999999999,0,0,0,0
