bank_rssd_id,bank_name,exercise_year,exercise_quarter,exercise_name_std,scenario_code,scenario_label,cet1_actual_ratio,cet1_end_ratio,cet1_min_ratio,tier1_actual_ratio,tier1_end_ratio,tier1_min_ratio,total_capital_actual_ratio,total_capital_end_ratio,total_capital_min_ratio,tier1_leverage_actual_ratio,tier1_leverage_end_ratio,tier1_leverage_min_ratio,supp_leverage_actual_ratio,supp_leverage_end_ratio,supp_leverage_min_ratio,rwa_actual_amount,rwa_end_amount,total_loan_losses_amount,total_loan_losses_rate,ppnr_amount,ppnr_rate,provision_amount,pretax_net_income_amount,pretax_net_income_rate,net_interest_income_amount,noninterest_income_amount,noninterest_expense_amount,other_revenue_amount,securities_losses_amount,trading_counterparty_losses_amount,other_losses_amount,aoci_actual_amount,aoci_end_amount,cet1_depletion_end,cet1_depletion_min,tier1_depletion_end,tier1_depletion_min,total_capital_depletion_end,total_capital_depletion_min,leverage_depletion_end,leverage_depletion_min,rwa_change_amount,rwa_growth_rate,total_market_operational_losses_amount,total_observed_losses_amount,ppnr_loss_absorption_ratio,provision_to_loan_loss_ratio,pretax_income_to_ppnr_ratio,loan_loss_burden_on_ppnr,observed_loss_burden_on_ppnr,aoci_change_amount
2277860,Capital One Financial Corporation,2018,12/31/2018,DFAST 2019,3,Supervisory Severely Adverse,11.2,6,6,12.7,7.4,7.4,15.1,9.6,9.6,10.7,6.5,6.5,9,5.5,5.5,294.9,313.4,38.6,15.1,30.7,8.2,44.3,-13.6,-3.6,51.3,11.1,31.6,0,0.1,0,0,-0.9,0.1,5.199999999999999,5.199999999999999,5.299999999999999,5.299999999999999,5.5,5.5,4.199999999999999,4.199999999999999,18.5,0.06273312987453375,0.1,38.7,0.79328165374677,1.1476683937823833,-0.44299674267100975,1.2573289902280131,1.2605863192182412,1
1951350,Citigroup Inc.,2018,12/31/2018,DFAST 2019,2,Supervisory Adverse,11.9,12.2,10.8,13.5,13.7,12.3,16.6,16.3,15.4,8.3,8.5,7.7,6.4,6.5,5.9,1174.4,1220.6,33.1,4.7,64.1,3.3,32.3,23.2,1.2,112.1,56,104,0,0.4,6.9,1.2,-36.4,-30.8,-0.29999999999999893,1.0999999999999996,-0.1999999999999993,1.1999999999999993,0.3000000000000007,1.200000000000001,-0.1999999999999993,0.6000000000000005,46.19999999999982,0.039339237057220554,8.5,41.6,1.5408653846153844,0.9758308157099697,0.3619344773790952,0.5163806552262091,0.6489859594383777,5.599999999999998
1951350,Citigroup Inc.,2018,12/31/2018,DFAST 2019,3,Supervisory Severely Adverse,11.9,9.5,8.2,13.5,11.1,9.7,16.6,14.1,12.9,8.3,6.8,6.1,6.4,5.3,4.7,1174.4,1195.2,46.9,6.6,56.7,2.9,49.9,-11.6,-0.6,112.9,48.8,105,0,0.9,15.7,1.9,-36.4,-31.2,2.4000000000000004,3.700000000000001,2.4000000000000004,3.8000000000000007,2.5000000000000018,3.700000000000001,1.5000000000000009,2.200000000000001,20.799999999999955,0.0177111716621253,18.499999999999996,65.4,0.8669724770642202,1.0639658848614073,-0.20458553791887124,0.8271604938271604,1.1534391534391535,5.199999999999999
1574834,"Credit Suisse Holdings (USA), Inc.",2018,12/31/2018,DFAST 2019,2,Supervisory Adverse,25.8,24.7,20.9,26.5,25.5,21.7,26.6,25.5,21.8,12.9,11.4,10,11.3,10,8.7,61.3,58,0.1,0.6,2.8,2.2,0.1,-0.5,-0.4,1.2,12.5,11,0,0,3.1,0.1,-0.1,-0.1,1.1000000000000014,4.900000000000002,1,4.800000000000001,1.1000000000000014,4.800000000000001,1.5,2.9000000000000004,-3.299999999999997,-0.05383360522022834,3.2,3.3000000000000003,0.8484848484848484,1,-0.17857142857142858,0.03571428571428572,1.1785714285714288,0
1574834,"Credit Suisse Holdings (USA), Inc.",2018,12/31/2018,DFAST 2019,3,Supervisory Severely Adverse,25.8,22.3,18.4,26.5,23.2,19.3,26.6,23.2,19.4,12.9,10.1,8.5,11.3,8.8,7.4,61.3,55.1,0.1,0.6,2.3,1.9,0.1,-2.6,-2.1,1.2,11.9,10.9,0,0,4.8,0.1,-0.1,-0.1,3.5,7.400000000000002,3.3000000000000007,7.199999999999999,3.400000000000002,7.200000000000003,2.8000000000000007,4.4,-6.199999999999996,-0.1011419249592169,4.8999999999999995,4.999999999999999,0.46,1,-1.1304347826086958,0.04347826086956522,2.1739130434782608,0
2816906,DB USA Corporation,2018,12/31/2018,DFAST 2019,2,Supervisory Adverse,22.9,17.8,17.6,34.4,28.7,28.6,34.4,28.9,28.8,9.2,7.8,7.7,8.4,7.1,7.1,36.5,38.3,0.2,1.8,0.1,0.1,0.2,-0.9,-0.7,1.5,11.7,13.2,0,0,0.7,0,-0.3,-0.3,5.099999999999998,5.299999999999997,5.699999999999999,5.799999999999997,5.5,5.599999999999998,1.3999999999999995,1.4999999999999991,1.7999999999999972,0.04931506849315061,0.7,0.8999999999999999,0.11111111111111113,1,-9,2,8.999999999999998,0
2816906,DB USA Corporation,2018,12/31/2018,DFAST 2019,3,Supervisory Severely Adverse,22.9,15,14.8,34.4,26.4,26.2,34.4,26.7,26.6,9.2,6.9,6.9,8.4,6.4,6.3,36.5,36.7,0.4,3.6,-0.4,-0.3,0.5,-2.2,-1.7,1.5,11.2,13.1,0,0,1.3,0,-0.3,-0.3,7.899999999999999,8.099999999999998,8,8.2,7.699999999999999,7.799999999999997,2.299999999999999,2.299999999999999,0.20000000000000284,0.005479452054794599,1.3,1.7000000000000002,-0.23529411764705882,1.25,5.5,-1,-4.25,0
3232316,HSBC North America Holdings Inc.,2018,12/31/2018,DFAST 2019,2,Supervisory Adverse,12.6,10.9,10.9,14.2,12.5,12.5,18,16.2,16.2,7.5,6.4,6.4,5.6,4.7,4.7,140.8,142,1.9,2.7,0.1,0,1.9,-2.8,-1,5,5.7,10.6,0,0,1,0,-0.7,1.2,1.6999999999999993,1.6999999999999993,1.6999999999999993,1.6999999999999993,1.8000000000000007,1.8000000000000007,1.0999999999999996,1.0999999999999996,1.1999999999999886,0.00852272727272719,1,2.9,0.034482758620689655,1,-27.999999999999996,18.999999999999996,28.999999999999996,1.9
3232316,HSBC North America Holdings Inc.,2018,12/31/2018,DFAST 2019,3,Supervisory Severely Adverse,12.6,8.5,8.5,14.2,10.1,10.1,18,14.2,14.2,7.5,5.1,5.1,5.6,3.8,3.8,140.8,138.9,3.5,5.1,-0.8,-0.3,3.9,-6.8,-2.4,5,5,10.8,0,0,2,0,-0.7,1.4,4.1,4.1,4.1,4.1,3.8000000000000007,3.8000000000000007,2.4000000000000004,2.4000000000000004,-1.9000000000000057,-0.013494318181818222,2,5.5,-0.14545454545454548,1.1142857142857143,8.5,-4.375,-6.875,2.0999999999999996
1039502,JPMorgan Chase & Co.,2018,12/31/2018,DFAST 2019,2,Supervisory Adverse,12,10.9,10.6,13.7,12.6,12.3,15.5,14.2,14.1,8.1,7.5,7.4,6.4,5.9,5.9,1528.9,1602.7,39.3,3.8,72.8,2.7,39.9,19.5,0.7,117.2,108.6,153,0,0.4,12.1,0.9,-1.4,2.6,1.0999999999999996,1.4000000000000004,1.0999999999999996,1.3999999999999986,1.3000000000000007,1.4000000000000004,0.5999999999999996,0.6999999999999993,73.79999999999995,0.04826999803780493,13.4,52.699999999999996,1.381404174573055,1.015267175572519,0.26785714285714285,0.5398351648351648,0.7239010989010989,4
1039502,JPMorgan Chase & Co.,2018,12/31/2018,DFAST 2019,3,Supervisory Severely Adverse,12,8.2,8.1,13.7,9.9,9.8,15.5,11.9,11.8,8.1,5.9,5.8,6.4,4.7,4.6,1528.9,1572.2,60.2,5.9,60,2.3,66.7,-29.9,-1.1,116.3,98.6,154.9,0,0.7,21.2,1.2,-1.4,1.2,3.8000000000000007,3.9000000000000004,3.799999999999999,3.8999999999999986,3.5999999999999996,3.6999999999999993,2.1999999999999993,2.3,43.299999999999955,0.028321015108901792,23.099999999999998,83.30000000000001,0.7202881152460984,1.1079734219269104,-0.4983333333333333,1.0033333333333334,1.3883333333333334,2.5999999999999996
2162966,Morgan Stanley,2018,12/31/2018,DFAST 2019,2,Supervisory Adverse,16.9,14.5,13.1,19.2,16.8,15.4,21.8,18.8,17.7,8.4,7.2,6.8,6.5,5.6,5.3,367.3,377.4,2.4,1.8,8.9,1,2.9,-2.7,-0.3,9.3,66.4,66.7,0,0,5.2,3.6,-2.3,-0.2,2.3999999999999986,3.799999999999999,2.3999999999999986,3.799999999999999,3,4.100000000000001,1.2000000000000002,1.6000000000000005,10.099999999999966,0.02749795807242027,8.8,11.2,0.7946428571428572,1.2083333333333333,-0.30337078651685395,0.2696629213483146,1.2584269662921348,2.0999999999999996
2162966,Morgan Stanley,2018,12/31/2018,DFAST 2019,3,Supervisory Severely Adverse,16.9,11.1,8.9,19.2,13.4,11.1,21.8,15.7,13.6,8.4,5.7,5.1,6.5,4.4,3.9,367.3,367.6,4.1,3.2,3.4,0.4,5.2,-16.9,-2,9.1,60.8,66.5,0,0,9.8,5.3,-2.3,-0.1,5.799999999999999,7.999999999999998,5.799999999999999,8.1,6.100000000000001,8.200000000000001,2.7,3.3000000000000007,0.30000000000001137,8.167710318541012e-4,15.100000000000001,19.2,0.17708333333333334,1.2682926829268295,-4.970588235294118,1.2058823529411764,5.647058823529412,2.1999999999999997
1199611,Northern Trust Corporation,2018,12/31/2018,DFAST 2019,2,Supervisory Adverse,12.9,13.7,11.3,14.1,14.9,12.6,16.1,16.7,14.5,8,8.4,7.1,7,7.4,6.3,67.8,70.6,0.9,2.7,2.8,2.1,1.1,1.6,1.2,2.8,9,9,0,0.1,0,0,-0.5,0.1,-0.7999999999999989,1.5999999999999996,-0.8000000000000007,1.5,-0.5999999999999979,1.6000000000000014,-0.40000000000000036,0.9000000000000004,2.799999999999997,0.041297935103244796,0.1,1,2.8,1.2222222222222223,0.5714285714285715,0.32142857142857145,0.35714285714285715,0.6
1199611,Northern Trust Corporation,2018,12/31/2018,DFAST 2019,3,Supervisory Severely Adverse,12.9,13.2,10.7,14.1,14.5,12,16.1,16.5,14,8,8.2,6.8,7,7.2,6,67.8,69.6,1.5,4.7,3,2.2,1.9,1,0.7,3,8.8,8.9,0,0.1,0,0,-0.5,0.1,-0.29999999999999893,2.200000000000001,-0.40000000000000036,2.0999999999999996,-0.3999999999999986,2.1000000000000014,-0.1999999999999993,1.2000000000000002,1.7999999999999972,0.02654867256637164,0.1,1.6,1.875,1.2666666666666666,0.3333333333333333,0.5,0.5333333333333333,0.6
1111435,State Street Corporation,2018,12/31/2018,DFAST 2019,2,Supervisory Adverse,11.7,12.5,12.1,15.5,16.1,15.8,16.3,16.7,16.6,7.2,7.5,7.4,6.3,6.5,6.5,98.8,101.8,0.7,2.5,3.6,1.4,0.8,1.9,0.8,4.1,19.5,20,0,0.1,0.8,0,-1.3,0,-0.8000000000000007,-0.40000000000000036,-0.6000000000000014,-0.3000000000000007,-0.3999999999999986,-0.3000000000000007,-0.2999999999999998,-0.20000000000000018,3,0.03036437246963563,0.9,1.6,2.25,1.142857142857143,0.5277777777777778,0.19444444444444442,0.4444444444444445,1.3
1111435,State Street Corporation,2018,12/31/2018,DFAST 2019,3,Supervisory Severely Adverse,11.7,11.8,10.9,15.5,15.5,14.6,16.3,16.2,15.4,7.2,7.2,6.8,6.3,6.3,6,98.8,100.4,1,3.8,3.4,1.4,1.2,0.9,0.4,4.5,18.8,19.9,0,0.1,1.2,0,-1.3,0,-0.10000000000000142,0.7999999999999989,0,0.9000000000000004,0.10000000000000142,0.9000000000000004,0,0.40000000000000036,1.6000000000000085,0.016194331983805755,1.3,2.3,1.4782608695652175,1.2,0.2647058823529412,0.29411764705882354,0.676470588235294,1.3
3606542,TD Group US Holdings LLC,2018,12/31/2018,DFAST 2019,2,Supervisory Adverse,16.3,15.5,14.9,16.3,15.5,14.9,17.3,16.4,16.1,9.2,8.8,8.6,8.3,7.9,7.7,207.6,216.5,5.7,3.5,6.8,1.7,5.5,1.2,0.3,18.1,5.7,16.9,0,0.2,0,0,-0.3,0,0.8000000000000007,1.4000000000000004,0.8000000000000007,1.4000000000000004,0.9000000000000021,1.1999999999999993,0.3999999999999986,0.5999999999999996,8.900000000000006,0.04287090558766862,0.2,5.9,1.1525423728813557,0.9649122807017544,0.17647058823529413,0.8382352941176471,0.8676470588235294,0.3
3606542,TD Group US Holdings LLC,2018,12/31/2018,DFAST 2019,3,Supervisory Severely Adverse,16.3,13.7,12.9,16.3,13.7,12.9,17.3,15,14.2,9.2,7.8,7.5,8.3,7,6.7,207.6,212.7,8.7,5.5,6.9,1.7,9.3,-2.6,-0.7,18.6,5.2,16.9,0,0.2,0,0,-0.3,-0.4,2.6000000000000014,3.4000000000000004,2.6000000000000014,3.4000000000000004,2.3000000000000007,3.1000000000000014,1.3999999999999995,1.6999999999999993,5.099999999999994,0.02456647398843928,0.2,8.899999999999999,0.7752808988764046,1.0689655172413794,-0.37681159420289856,1.2608695652173911,1.2898550724637678,-0.10000000000000003
3587146,The Bank of New York Mellon Corporation,2018,12/31/2018,DFAST 2019,2,Supervisory Adverse,11.7,13.9,12.2,14.1,16.1,14.5,15.1,17.2,15.5,6.6,7.5,6.8,6,6.9,6.3,149.6,154.2,0.9,1.6,8,2.2,1.1,6,1.6,6.5,27.4,25.9,0,0.1,0.8,0,-3.2,-1.5,-2.200000000000001,-0.5,-2.0000000000000018,-0.40000000000000036,-2.0999999999999996,-0.40000000000000036,-0.9000000000000004,-0.20000000000000018,4.599999999999994,0.03074866310160424,0.9,1.8,4.444444444444445,1.2222222222222223,0.75,0.1125,0.225,1.7000000000000002
3587146,The Bank of New York Mellon Corporation,2018,12/31/2018,DFAST 2019,3,Supervisory Severely Adverse,11.7,13.1,11.3,14.1,15.4,13.6,15.1,16.6,14.7,6.6,7.2,6.4,6,6.6,5.9,149.6,151.7,1.4,2.5,7.3,2,1.8,4.3,1.2,6.7,26.2,25.7,0,0.1,1.1,0,-3.2,-1.7,-1.4000000000000004,0.3999999999999986,-1.3000000000000007,0.5,-1.5000000000000018,0.40000000000000036,-0.6000000000000005,0.1999999999999993,2.0999999999999943,0.014037433155080176,1.2000000000000002,2.6,2.8076923076923075,1.2857142857142858,0.589041095890411,0.1917808219178082,0.35616438356164387,1.5000000000000002
2380443,"The Goldman Sachs Group, Inc.",2018,12/31/2018,DFAST 2019,2,Supervisory Adverse,13.3,13.3,11.4,15.3,15.2,13.2,18,17.7,16,8.9,8.8,7.8,6.2,6.2,5.5,547.9,564.9,6.2,5.7,20.6,2.2,7,3.9,0.4,9.6,61.7,50.8,0,0,5.1,4.6,0.7,1.4,0,1.9000000000000004,0.10000000000000142,2.1000000000000014,0.3000000000000007,2,0.09999999999999964,1.1000000000000005,17,0.03102755977368133,9.7,15.9,1.2955974842767297,1.129032258064516,0.18932038834951453,0.30097087378640774,0.7718446601941747,0.7
2380443,"The Goldman Sachs Group, Inc.",2018,12/31/2018,DFAST 2019,3,Supervisory Severely Adverse,13.3,9.9,7.6,15.3,11.9,9.5,18,14.6,12.4,8.9,6.7,5.7,6.2,4.7,4,547.9,544.6,9.7,8.9,12.9,1.4,11.2,-18,-1.9,9.2,54.5,50.8,0,0,13.6,6,0.7,1.5,3.4000000000000004,5.700000000000001,3.4000000000000004,5.800000000000001,3.4000000000000004,5.6,2.2,3.2,-3.2999999999999545,-0.00602299689724394,19.6,29.299999999999997,0.44027303754266217,1.154639175257732,-1.3953488372093024,0.7519379844961239,2.271317829457364,0.8
1069778,"The PNC Financial Services Group, Inc.",2018,12/31/2018,DFAST 2019,2,Supervisory Adverse,9.6,10.3,9.9,10.8,11.4,11,13,13.3,13.1,9.4,9.9,9.7,7.8,8.3,8.1,320.6,335.8,6.5,2.8,13.7,3.5,6.3,7.2,1.8,22.4,16,24.6,0,0.1,0,0.2,-0.8,1.3,-0.7000000000000011,-0.3000000000000007,-0.5999999999999996,-0.1999999999999993,-0.3000000000000007,-0.09999999999999964,-0.5,-0.29999999999999893,15.199999999999989,0.04741110417966309,0.30000000000000004,6.8,2.014705882352941,0.9692307692307692,0.5255474452554745,0.4744525547445256,0.49635036496350365,2.1
1069778,"The PNC Financial Services Group, Inc.",2018,12/31/2018,DFAST 2019,3,Supervisory Severely Adverse,9.6,8.5,8.5,10.8,9.7,9.6,13,12,12,9.4,8.4,8.4,7.8,7.1,7.1,320.6,329.1,10.9,4.7,11.9,3.1,11.7,-0.2,0,22,14.7,24.8,0,0.1,0,0.3,-0.8,1.2,1.0999999999999996,1.0999999999999996,1.1000000000000014,1.200000000000001,1,1,1,1,8.5,0.026512788521522144,0.4,11.3,1.0530973451327432,1.073394495412844,-0.01680672268907563,0.9159663865546218,0.9495798319327732,2
1119794,U.S. Bancorp,2018,12/31/2018,DFAST 2019,2,Supervisory Adverse,9.1,10,9.6,10.7,11.5,11.2,12.6,12.9,12.9,9,9.8,9.6,7.2,7.8,7.6,381.7,398.9,10.4,3.5,19.6,4.1,10.1,9.4,2,27.9,21.2,29.5,0,0,0,0,-2.4,0,-0.9000000000000004,-0.5,-0.8000000000000007,-0.5,-0.3000000000000007,-0.3000000000000007,-0.8000000000000007,-0.5999999999999996,17.19999999999999,0.0450615666753995,0,10.4,1.8846153846153846,0.971153846153846,0.47959183673469385,0.5306122448979592,0.5306122448979592,2.4
1119794,U.S. Bancorp,2018,12/31/2018,DFAST 2019,3,Supervisory Severely Adverse,9.1,8.1,8.1,10.7,9.7,9.7,12.6,11.4,11.4,9,8.2,8.2,7.2,6.6,6.6,381.7,393.6,16.3,5.6,18.2,3.9,17.6,0.5,0.1,27.5,20.5,29.9,0,0,0,0,-2.4,0.2,1,1,1,1,1.1999999999999993,1.1999999999999993,0.8000000000000007,0.8000000000000007,11.900000000000034,0.03117631647891023,0,16.3,1.116564417177914,1.0797546012269938,0.027472527472527472,0.8956043956043956,0.8956043956043956,2.6
4846998,UBS Americas Holding LLC,2018,12/31/2018,DFAST 2019,2,Supervisory Adverse,21.7,19.9,18.6,25.7,23.8,22.6,27,25.5,24.1,11.3,10.4,9.9,NA,NA,NA,54.1,55.4,0.8,1.4,2.8,1.9,1.1,1.1,0.8,3.1,25.4,25.7,0,0,0.6,0,0,0,1.8000000000000007,3.099999999999998,1.8999999999999986,3.099999999999998,1.5,2.8999999999999986,0.9000000000000004,1.4000000000000004,1.2999999999999972,0.024029574861367784,0.6,1.4,2,1.375,0.3928571428571429,0.28571428571428575,0.5,0
4846998,UBS Americas Holding LLC,2018,12/31/2018,DFAST 2019,3,Supervisory Severely Adverse,21.7,16.8,16,25.7,20.7,19.9,27,22.8,21.9,11.3,9,8.8,NA,NA,NA,54.1,54,1.3,2.2,2.3,1.6,1.6,-0.8,-0.6,3,24.7,25.4,0,0,1.5,0,0,0,4.899999999999999,5.699999999999999,5,5.800000000000001,4.199999999999999,5.100000000000001,2.3000000000000007,2.5,-0.10000000000000142,-0.0018484288354898599,1.5,2.8,0.8214285714285714,1.2307692307692308,-0.3478260869565218,0.5652173913043479,1.2173913043478262,0
1120754,Wells Fargo & Company,2018,12/31/2018,DFAST 2019,2,Supervisory Adverse,11.7,12.3,11.4,13.5,14,13.1,16.6,16.6,16.2,9.1,9.4,8.9,7.7,8,7.6,1247.2,1299.1,25.8,2.6,69.2,3.6,25.6,37.5,1.9,112.9,84,127.8,0,1,4.1,1,-5.8,-0.3,-0.6000000000000014,0.29999999999999893,-0.5,0.40000000000000036,0,0.40000000000000213,-0.3000000000000007,0.1999999999999993,51.899999999999864,0.041613213598460444,6.1,31.9,2.169278996865204,0.9922480620155039,0.541907514450867,0.37283236994219654,0.46098265895953755,5.5
1120754,Wells Fargo & Company,2018,12/31/2018,DFAST 2019,3,Supervisory Severely Adverse,11.7,10.1,9.5,13.5,11.8,11.2,16.6,14.8,14.5,9.1,8,7.6,7.7,6.8,6.5,1247.2,1277.9,43.5,4.5,62.2,3.3,47.9,2.1,0.1,112.4,78.3,128.5,0,2.3,8.5,1.4,-5.8,-2.9,1.5999999999999996,2.1999999999999993,1.6999999999999993,2.3000000000000007,1.8000000000000007,2.1000000000000014,1.0999999999999996,1.5,30.700000000000045,0.024615137908916007,12.200000000000001,55.699999999999996,1.1166965888689409,1.1011494252873564,0.03376205787781351,0.6993569131832797,0.8954983922829581,2.9
NA,33 participating firms,2019,12/31/2019,DFAST 2020,3,Supervisory Severely Adverse,12,10.3,9.9,13.6,11.8,11.4,15.8,14.4,14.1,8.6,7.4,7.1,6.7,5.9,5.6,10353.8,10255.5,432.5,6.3,429.3,2.6,489,-177.1,-1.1,789.8,794.6,1155.1,0,5.5,83.2,28.7,-54.3,-45.2,1.6999999999999993,2.0999999999999996,1.799999999999999,2.1999999999999993,1.4000000000000004,1.700000000000001,1.1999999999999993,1.5,-98.29999999999927,-0.009494098784987085,117.4,549.9000000000001,0.7806873977086742,1.130635838150289,-0.41253202888423013,1.0074539948753785,1.2809224318658283,9.099999999999994
1562859,Ally Financial Inc.,2019,12/31/2019,DFAST 2020,3,Supervisory Severely Adverse,9.5,6.3,6.3,11.2,7.9,7.9,12.8,9.9,9.9,9.1,6.4,6.4,NA,NA,NA,145.1,144,8.1,6.4,5.1,2.8,10.1,-5.3,-2.9,9.1,6.9,10.9,0,0.3,0,0.1,0,0,3.2,3.2,3.299999999999999,3.299999999999999,2.9000000000000004,2.9000000000000004,2.6999999999999993,2.6999999999999993,-1.0999999999999943,-0.007580978635423807,0.4,8.5,0.6,1.2469135802469136,-1.0392156862745099,1.5882352941176472,1.6666666666666667,0
1275216,American Express Company,2019,12/31/2019,DFAST 2020,3,Supervisory Severely Adverse,10.7,12.7,10.8,11.6,13.6,11.7,13.2,15.2,13.3,10.2,11.9,10.3,NA,NA,NA,168.5,169.5,16,10.7,23.8,12,19.3,4.4,2.2,16.8,79.1,72.1,0,0,0,0,-2.7,-2.7,-2,-0.10000000000000142,-2,-0.09999999999999964,-2,-0.10000000000000142,-1.700000000000001,-0.10000000000000142,1,0.005934718100890208,0,16,1.4875,1.20625,0.18487394957983194,0.6722689075630252,0.6722689075630252,0
1245415,BMO Financial Corp.,2019,12/31/2019,DFAST 2020,3,Supervisory Severely Adverse,11.3,5.4,5.4,11.8,5.9,5.9,14.1,8.6,8.6,9.1,4.5,4.5,NA,NA,NA,129.7,128.4,5.7,6.4,-0.7,-0.4,6.6,-7.2,-4.2,7.8,1.6,10.1,0,0,0,0,0,0,5.9,5.9,5.9,5.9,5.5,5.5,4.6,4.6,-1.299999999999983,-0.010023130300693779,0,5.7,-0.12280701754385964,1.157894736842105,10.285714285714286,-8.142857142857144,-8.142857142857144,0
1575569,"BNP Paribas USA, Inc.",2019,12/31/2019,DFAST 2020,3,Supervisory Severely Adverse,15.8,10.4,10.4,15.8,10.4,10.4,18,13.1,13.1,10.5,6.8,6.8,NA,NA,NA,87.9,86.8,4.8,7,0.9,0.7,5.7,-4.8,-3.9,5.6,3.5,8.2,0,0,0,0,0,0,5.4,5.4,5.4,5.4,4.9,4.9,3.7,3.7,-1.1000000000000085,-0.01251422070534708,0,4.8,0.1875,1.1875,-5.333333333333333,5.333333333333333,5.333333333333333,0
1073757,Bank of America Corporation,2019,12/31/2019,DFAST 2020,3,Supervisory Severely Adverse,11.2,9.8,9.6,12.6,11.3,11.1,14.8,13.8,13.8,7.9,7,6.9,6.4,5.7,5.6,1493.5,1481.7,47.2,4.7,42.3,1.7,53.1,-25.6,-1.1,103,81.9,142.6,0,0.2,10.5,4.2,-6.3,-1.1,1.3999999999999986,1.5999999999999996,1.299999999999999,1.5,1,1,0.9000000000000004,1,-11.799999999999955,-0.007900903916973522,14.899999999999999,62.10000000000001,0.6811594202898549,1.125,-0.6052009456264776,1.115839243498818,1.468085106382979,5.199999999999999
5006575,Barclays US LLC,2019,12/31/2019,DFAST 2020,3,Supervisory Severely Adverse,16.3,13.7,13.4,19.4,16.9,16.6,23,20.7,20.5,9.4,7.9,7.7,7.8,6.6,6.4,84,80.8,4.5,11,4.2,2.8,4.7,-1.4,-0.9,6.2,13,15,0,0,0.9,0,-0.1,0,2.6000000000000014,2.9000000000000004,2.5,2.799999999999997,2.3000000000000007,2.5,1.5,1.7000000000000002,-3.200000000000003,-0.038095238095238126,0.9,5.4,0.7777777777777778,1.0444444444444445,-0.3333333333333333,1.0714285714285714,1.2857142857142858,0.1
2277860,Capital One Financial Corporation,2019,12/31/2019,DFAST 2020,3,Supervisory Severely Adverse,12.2,6.8,6.8,13.7,8.3,8.3,16.1,10.7,10.7,11.7,7,7,9.9,5.9,5.9,313.2,310.4,41.2,15.5,31,7.9,47.7,-16.9,-4.3,54.4,12,35.4,0,0.1,0,0.1,0.8,-0.1,5.3999999999999995,5.3999999999999995,5.399999999999999,5.399999999999999,5.400000000000002,5.400000000000002,4.699999999999999,4.699999999999999,-2.8000000000000114,-0.008939974457215873,0.2,41.400000000000006,0.7487922705314008,1.1577669902912622,-0.5451612903225806,1.3290322580645162,1.3354838709677421,-0.9
1951350,Citigroup Inc.,2019,12/31/2019,DFAST 2020,3,Supervisory Severely Adverse,11.8,11.8,10.3,13.4,13.4,11.9,16.6,16.7,15.3,8,7.9,7,6.2,6.2,5.4,1166.5,1151.7,47.7,6.7,59.3,3,50,0.4,0,112.2,54.2,107.2,0,0.7,5.7,2.6,-36.4,-33.1,0,1.5,0,1.5,-0.09999999999999787,1.3000000000000007,0.09999999999999964,1,-14.799999999999955,-0.012687526789541324,9,56.70000000000001,1.0458553791887122,1.0482180293501047,0.0067453625632377745,0.8043844856661047,0.9561551433389547,3.299999999999997
1132449,"Citizens Financial Group, Inc.",2019,12/31/2019,DFAST 2020,3,Supervisory Severely Adverse,10,7.1,7.1,11.1,8.2,8.2,13,10.4,10.4,10,7.3,7.3,NA,NA,NA,142.9,142.6,6.7,5.6,3.9,2.3,8,-4.3,-2.6,9.5,3.7,9.3,0,0,0,0.1,0,0,2.9000000000000004,2.9000000000000004,2.9000000000000004,2.9000000000000004,2.5999999999999996,2.5999999999999996,2.7,2.7,-0.30000000000001137,-0.0020993701889433967,0.1,6.8,0.5735294117647058,1.1940298507462686,-1.1025641025641026,1.717948717948718,1.7435897435897436,0
1574834,"Credit Suisse Holdings (USA), Inc.",2019,12/31/2019,DFAST 2020,3,Supervisory Severely Adverse,24.7,21.6,19.5,25.5,22.4,20.4,25.6,22.5,20.5,13.7,11.1,10.3,12.1,9.8,9.1,62.3,56.9,0.1,0.9,1.2,1.1,0.1,-1.8,-1.6,-0.4,12.2,10.5,0,0,2.8,0.2,-0.3,0,3.099999999999998,5.199999999999999,3.1000000000000014,5.100000000000001,3.1000000000000014,5.100000000000001,2.5999999999999996,3.3999999999999986,-5.399999999999999,-0.08667736757624396,3,3.1,0.3870967741935484,1,-1.5,0.08333333333333334,2.5833333333333335,0.3
2816906,DB USA Corporation,2019,12/31/2019,DFAST 2020,3,Supervisory Severely Adverse,26.2,18.6,18.4,37.7,31.1,30.9,37.7,31.5,31.4,9.8,7.4,7.4,9.1,6.9,6.9,36.6,33.6,0.4,3.2,-0.2,-0.2,0.5,-2,-1.8,0.8,10.2,11.2,0,0,1.3,0,-0.2,-0.2,7.599999999999998,7.800000000000001,6.600000000000001,6.800000000000004,6.200000000000003,6.300000000000004,2.4000000000000004,2.4000000000000004,-3,-0.08196721311475409,1.3,1.7000000000000002,-0.11764705882352941,1.25,10,-2,-8.5,0
